ticker,name,category,kofia_fund_type,verified_limit,source_type,source_url,evidence_ref,statutory_basis,note
456610,TIGER 미국달러SOFR금리액티브(합성),금리·파킹(합성),특별자산파생,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_456610,투자설명서(신탁계약서) 제17조(장외파생상품 거래한도 및 거래상대방 위험평가액 10% 이내),금융위원회 의결(2016.9.21 합성ETF 적격 인정) 및 퇴직연금감독규정 제9조제1항,초단기 금리·파킹형 담보부 스왑 복제로 순위험평가액 0% 수렴 (퇴직연금 100% 안전자산)
329750,TIGER 미국달러단기채권액티브,채권/혼합채권파생,채권파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_329750,투자설명서(신탁계약서) 제16조(투자대상) 및 제17조(파생상품 거래한도),퇴직연금감독규정 제12조제1항제2호 (주식 편입한도 50% 미만 및 파생 40% 이내),주식 50% 미만 및 채권파생 순위험평가액 40% 이내 충족 (퇴직연금 100% 안전자산)
251600,PLUS 고배당주채권혼합,채권/혼합채권파생,혼합채권파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_251600,투자설명서(신탁계약서) 제16조(투자대상) 및 제17조(파생상품 거래한도),퇴직연금감독규정 제12조제1항제2호 (주식 편입한도 50% 미만 및 파생 40% 이내),주식 50% 미만 및 채권파생 순위험평가액 40% 이내 충족 (퇴직연금 100% 안전자산)
484790,KODEX 미국30년국채액티브(H),재간접(공모채권ETF),재간접형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_484790,투자설명서(신탁계약서) 제16조(피투자 집합투자기구의 적격 요건),퇴직연금감독규정 제12조제1항제6호 (공모 채권형 ETF 재간접 적격),피투자펀드 공모 적격성 및 채권형 요건 충족 (퇴직연금 100% 안전자산)
455030,KODEX 미국달러SOFR금리액티브(합성),금리·파킹(합성),특별자산파생,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_455030,투자설명서(신탁계약서) 제17조(장외파생상품 거래한도 및 거래상대방 위험평가액 10% 이내),금융위원회 의결(2016.9.21 합성ETF 적격 인정) 및 퇴직연금감독규정 제9조제1항,초단기 금리·파킹형 담보부 스왑 복제로 순위험평가액 0% 수렴 (퇴직연금 100% 안전자산)
499660,TIGER CD금리플러스액티브(합성),금리·파킹(합성),혼합채권파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_499660,투자설명서(신탁계약서) 제17조(장외파생상품 거래한도 및 거래상대방 위험평가액 10% 이내),금융위원회 의결(2016.9.21 합성ETF 적격 인정) 및 퇴직연금감독규정 제9조제1항,초단기 금리·파킹형 담보부 스왑 복제로 순위험평가액 0% 수렴 (퇴직연금 100% 안전자산)
458250,TIGER 미국30년국채스트립액티브(합성 H),채권/혼합채권파생,채권파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_458250,투자설명서(신탁계약서) 제16조(투자대상) 및 제17조(파생상품 거래한도),퇴직연금감독규정 제12조제1항제2호 (주식 편입한도 50% 미만 및 파생 40% 이내),주식 50% 미만 및 채권파생 순위험평가액 40% 이내 충족 (퇴직연금 100% 안전자산)
0046A0,TIGER 미국초단기(3개월이하)국채,금리·파킹(합성),재간접형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0046A0,투자설명서(신탁계약서) 제17조(장외파생상품 거래한도 및 거래상대방 위험평가액 10% 이내),금융위원회 의결(2016.9.21 합성ETF 적격 인정) 및 퇴직연금감독규정 제9조제1항,초단기 금리·파킹형 담보부 스왑 복제로 순위험평가액 0% 수렴 (퇴직연금 100% 안전자산)
0040Y0,SOL 팔란티어커버드콜OTM채권혼합,채권 커버드콜,혼합채권파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0040Y0,투자설명서(신탁계약서) 제16조(투자대상) 및 파생상품 위험평가액(옵션매도 헤지상계),퇴직연금감독규정 제12조제1항제2호 및 금융감독원 커버드콜 퇴직연금 행정지도(2024.11),채권 기초자산 콜옵션 매도 상계로 순위험평가액 40% 이내 (퇴직연금 100% 안전자산)
475080,KODEX 테슬라커버드콜채권혼합액티브,채권 커버드콜,혼합채권파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_475080,투자설명서(신탁계약서) 제16조(투자대상) 및 파생상품 위험평가액(옵션매도 헤지상계),퇴직연금감독규정 제12조제1항제2호 및 금융감독원 커버드콜 퇴직연금 행정지도(2024.11),채권 기초자산 콜옵션 매도 상계로 순위험평가액 40% 이내 (퇴직연금 100% 안전자산)
473330,SOL 미국30년국채커버드콜(합성),채권 커버드콜,채권파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_473330,투자설명서(신탁계약서) 제16조(투자대상) 및 파생상품 위험평가액(옵션매도 헤지상계),퇴직연금감독규정 제12조제1항제2호 및 금융감독원 커버드콜 퇴직연금 행정지도(2024.11),채권 기초자산 콜옵션 매도 상계로 순위험평가액 40% 이내 (퇴직연금 100% 안전자산)
302190,TIGER 중장기국채,채권/혼합채권파생,채권파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_302190,투자설명서(신탁계약서) 제16조(투자대상) 및 제17조(파생상품 거래한도),퇴직연금감독규정 제12조제1항제2호 (주식 편입한도 50% 미만 및 파생 40% 이내),주식 50% 미만 및 채권파생 순위험평가액 40% 이내 충족 (퇴직연금 100% 안전자산)
0091C0,KODEX 미국10년국채액티브(H),재간접(공모채권ETF),재간접형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0091C0,투자설명서(신탁계약서) 제16조(피투자 집합투자기구의 적격 요건),퇴직연금감독규정 제12조제1항제6호 (공모 채권형 ETF 재간접 적격),피투자펀드 공모 적격성 및 채권형 요건 충족 (퇴직연금 100% 안전자산)
0040X0,SOL 팔란티어미국채커버드콜혼합,채권 커버드콜,재간접파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0040X0,투자설명서(신탁계약서) 제16조(투자대상) 및 파생상품 위험평가액(옵션매도 헤지상계),퇴직연금감독규정 제12조제1항제2호 및 금융감독원 커버드콜 퇴직연금 행정지도(2024.11),채권 기초자산 콜옵션 매도 상계로 순위험평가액 40% 이내 (퇴직연금 100% 안전자산)
472870,RISE 미국30년국채엔화노출(합성 H),채권/혼합채권파생,채권파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_472870,투자설명서(신탁계약서) 제16조(투자대상) 및 제17조(파생상품 거래한도),퇴직연금감독규정 제12조제1항제2호 (주식 편입한도 50% 미만 및 파생 40% 이내),주식 50% 미만 및 채권파생 순위험평가액 40% 이내 충족 (퇴직연금 100% 안전자산)
491610,1Q CD금리액티브(합성),금리·파킹(합성),혼합채권파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_491610,투자설명서(신탁계약서) 제17조(장외파생상품 거래한도 및 거래상대방 위험평가액 10% 이내),금융위원회 의결(2016.9.21 합성ETF 적격 인정) 및 퇴직연금감독규정 제9조제1항,초단기 금리·파킹형 담보부 스왑 복제로 순위험평가액 0% 수렴 (퇴직연금 100% 안전자산)
458210,KIWOOM CD금리액티브(합성),금리·파킹(합성),특별자산파생,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_458210,투자설명서(신탁계약서) 제17조(장외파생상품 거래한도 및 거래상대방 위험평가액 10% 이내),금융위원회 의결(2016.9.21 합성ETF 적격 인정) 및 퇴직연금감독규정 제9조제1항,초단기 금리·파킹형 담보부 스왑 복제로 순위험평가액 0% 수렴 (퇴직연금 100% 안전자산)
0138Y0,PLUS 금채권혼합,재간접(공모채권ETF),재간접형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0138Y0,투자설명서(신탁계약서) 제16조(피투자 집합투자기구의 적격 요건),퇴직연금감독규정 제12조제1항제6호 (공모 채권형 ETF 재간접 적격),피투자펀드 공모 적격성 및 채권형 요건 충족 (퇴직연금 100% 안전자산)
0132K0,PLUS 테슬라위클리커버드콜채권혼합,채권 커버드콜,혼합채권파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0132K0,투자설명서(신탁계약서) 제16조(투자대상) 및 파생상품 위험평가액(옵션매도 헤지상계),퇴직연금감독규정 제12조제1항제2호 및 금융감독원 커버드콜 퇴직연금 행정지도(2024.11),채권 기초자산 콜옵션 매도 상계로 순위험평가액 40% 이내 (퇴직연금 100% 안전자산)
468380,KODEX iShares미국하이일드액티브,재간접(공모채권ETF),재간접형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_468380,투자설명서(신탁계약서) 제16조(피투자 집합투자기구의 적격 요건),퇴직연금감독규정 제12조제1항제6호 (공모 채권형 ETF 재간접 적격),피투자펀드 공모 적격성 및 채권형 요건 충족 (퇴직연금 100% 안전자산)
329660,KODEX TRF5050,재간접(공모채권ETF),재간접형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_329660,투자설명서(신탁계약서) 제16조(피투자 집합투자기구의 적격 요건),퇴직연금감독규정 제12조제1항제6호 (공모 채권형 ETF 재간접 적격),피투자펀드 공모 적격성 및 채권형 요건 충족 (퇴직연금 100% 안전자산)
0057H0,PLUS 미국S&P500미국채혼합50액티브,재간접(공모채권ETF),재간접형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0057H0,투자설명서(신탁계약서) 제16조(피투자 집합투자기구의 적격 요건),퇴직연금감독규정 제12조제1항제6호 (공모 채권형 ETF 재간접 적격),피투자펀드 공모 적격성 및 채권형 요건 충족 (퇴직연금 100% 안전자산)
455660,ACE 미국하이일드액티브(H),재간접(공모채권ETF),재간접형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_455660,투자설명서(신탁계약서) 제16조(피투자 집합투자기구의 적격 요건),퇴직연금감독규정 제12조제1항제6호 (공모 채권형 ETF 재간접 적격),피투자펀드 공모 적격성 및 채권형 요건 충족 (퇴직연금 100% 안전자산)
455960,RISE 미국달러SOFR금리액티브(합성),금리·파킹(합성),특별자산파생,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_455960,투자설명서(신탁계약서) 제17조(장외파생상품 거래한도 및 거래상대방 위험평가액 10% 이내),금융위원회 의결(2016.9.21 합성ETF 적격 인정) 및 퇴직연금감독규정 제9조제1항,초단기 금리·파킹형 담보부 스왑 복제로 순위험평가액 0% 수렴 (퇴직연금 100% 안전자산)
472830,RISE 미국30년국채커버드콜(합성),채권 커버드콜,채권파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_472830,투자설명서(신탁계약서) 제16조(투자대상) 및 파생상품 위험평가액(옵션매도 헤지상계),퇴직연금감독규정 제12조제1항제2호 및 금융감독원 커버드콜 퇴직연금 행정지도(2024.11),채권 기초자산 콜옵션 매도 상계로 순위험평가액 40% 이내 (퇴직연금 100% 안전자산)
468630,KODEX iShares미국투자등급회사채액티브,재간접(공모채권ETF),재간접형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_468630,투자설명서(신탁계약서) 제16조(피투자 집합투자기구의 적격 요건),퇴직연금감독규정 제12조제1항제6호 (공모 채권형 ETF 재간접 적격),피투자펀드 공모 적격성 및 채권형 요건 충족 (퇴직연금 100% 안전자산)
0218J0,RISE 미국우주&로봇TOP2미국채혼합50,재간접(공모채권ETF),재간접형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0218J0,투자설명서(신탁계약서) 제16조(피투자 집합투자기구의 적격 요건),퇴직연금감독규정 제12조제1항제6호 (공모 채권형 ETF 재간접 적격),피투자펀드 공모 적격성 및 채권형 요건 충족 (퇴직연금 100% 안전자산)
489000,PLUS 일본엔화초단기국채(합성),금리·파킹(합성),채권파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_489000,투자설명서(신탁계약서) 제17조(장외파생상품 거래한도 및 거래상대방 위험평가액 10% 이내),금융위원회 의결(2016.9.21 합성ETF 적격 인정) 및 퇴직연금감독규정 제9조제1항,초단기 금리·파킹형 담보부 스왑 복제로 순위험평가액 0% 수렴 (퇴직연금 100% 안전자산)
468370,KODEX iShares미국인플레이션국채액티브,재간접(공모채권ETF),재간접형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_468370,투자설명서(신탁계약서) 제16조(피투자 집합투자기구의 적격 요건),퇴직연금감독규정 제12조제1항제6호 (공모 채권형 ETF 재간접 적격),피투자펀드 공모 적격성 및 채권형 요건 충족 (퇴직연금 100% 안전자산)
453010,PLUS KOFR금리,금리·파킹(합성),특별자산,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_453010,투자설명서(신탁계약서) 제17조(장외파생상품 거래한도 및 거래상대방 위험평가액 10% 이내),금융위원회 의결(2016.9.21 합성ETF 적격 인정) 및 퇴직연금감독규정 제9조제1항,초단기 금리·파킹형 담보부 스왑 복제로 순위험평가액 0% 수렴 (퇴직연금 100% 안전자산)
453060,HANARO KOFR금리액티브(합성),금리·파킹(합성),특별자산파생,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_453060,투자설명서(신탁계약서) 제17조(장외파생상품 거래한도 및 거래상대방 위험평가액 10% 이내),금융위원회 의결(2016.9.21 합성ETF 적격 인정) 및 퇴직연금감독규정 제9조제1항,초단기 금리·파킹형 담보부 스왑 복제로 순위험평가액 0% 수렴 (퇴직연금 100% 안전자산)
0203D0,PLUS 200위클리커버드콜채권혼합,채권 커버드콜,혼합채권파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0203D0,투자설명서(신탁계약서) 제16조(투자대상) 및 파생상품 위험평가액(옵션매도 헤지상계),퇴직연금감독규정 제12조제1항제2호 및 금융감독원 커버드콜 퇴직연금 행정지도(2024.11),채권 기초자산 콜옵션 매도 상계로 순위험평가액 40% 이내 (퇴직연금 100% 안전자산)
460270,KIWOOM 미국달러SOFR금리액티브(합성),금리·파킹(합성),특별자산파생,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_460270,투자설명서(신탁계약서) 제17조(장외파생상품 거래한도 및 거래상대방 위험평가액 10% 이내),금융위원회 의결(2016.9.21 합성ETF 적격 인정) 및 퇴직연금감독규정 제9조제1항,초단기 금리·파킹형 담보부 스왑 복제로 순위험평가액 0% 수렴 (퇴직연금 100% 안전자산)
0184N0,PLUS 은채권혼합,재간접(공모채권ETF),재간접형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0184N0,투자설명서(신탁계약서) 제16조(피투자 집합투자기구의 적격 요건),퇴직연금감독규정 제12조제1항제6호 (공모 채권형 ETF 재간접 적격),피투자펀드 공모 적격성 및 채권형 요건 충족 (퇴직연금 100% 안전자산)
456200,PLUS 미국달러SOFR금리액티브(합성),금리·파킹(합성),특별자산파생,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_456200,투자설명서(신탁계약서) 제17조(장외파생상품 거래한도 및 거래상대방 위험평가액 10% 이내),금융위원회 의결(2016.9.21 합성ETF 적격 인정) 및 퇴직연금감독규정 제9조제1항,초단기 금리·파킹형 담보부 스왑 복제로 순위험평가액 0% 수렴 (퇴직연금 100% 안전자산)
238670,PLUS 스마트베타Quality채권혼합,채권/혼합채권파생,혼합채권파생형,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_238670,투자설명서(신탁계약서) 제16조(투자대상) 및 제17조(파생상품 거래한도),퇴직연금감독규정 제12조제1항제2호 (주식 편입한도 50% 미만 및 파생 40% 이내),주식 50% 미만 및 채권파생 순위험평가액 40% 이내 충족 (퇴직연금 100% 안전자산)
