# 이 파일은 실제 DART 공시 대조 결과가 아님. rcpNo 없음. 재검증 필요
ticker,name,category,kofia_fund_type,verified_limit,source_type,source_url,evidence_ref,statutory_basis,note
305080,TIGER 미국채10년선물,법정 편입불가(파생/레버리지/인버스),채권파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_305080,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
261260,KODEX 미국달러선물인버스2X,법정 편입불가(파생/레버리지/인버스),특별자산파생,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_261260,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
267770,TIGER 200선물레버리지,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_267770,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
412570,TIGER 2차전지TOP10레버리지,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_412570,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
233160,TIGER 코스닥150 레버리지,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_233160,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
271050,KODEX WTI원유선물인버스(H),법정 편입불가(파생/레버리지/인버스),특별자산파생,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_271050,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
304660,KODEX 미국30년국채울트라선물(H),법정 편입불가(파생/레버리지/인버스),채권파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_304660,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
319640,TIGER 골드선물(H),법정 편입불가(파생/레버리지/인버스),특별자산파생,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_319640,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
0080Y0,SOL 조선TOP3플러스레버리지,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0080Y0,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
304940,KODEX 미국나스닥100선물(H),법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_304940,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
261270,KODEX 미국달러선물인버스,법정 편입불가(파생/레버리지/인버스),특별자산파생,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_261270,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
465610,ACE 미국빅테크TOP7 Plus레버리지(합성),법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_465610,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
308620,KODEX 미국10년국채선물,법정 편입불가(파생/레버리지/인버스),채권파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_308620,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
0197X0,SOL SK하이닉스선물단일종목인버스2X,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0197X0,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
204480,TIGER 차이나CSI300레버리지(합성),법정 편입불가(파생/레버리지/인버스),재간접파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_204480,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
298340,PLUS 국채선물3년,법정 편입불가(파생/레버리지/인버스),채권파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_298340,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
292770,KODEX 국채선물3년인버스,법정 편입불가(파생/레버리지/인버스),채권파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_292770,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
261240,KODEX 미국달러선물,법정 편입불가(파생/레버리지/인버스),특별자산파생,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_261240,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
306950,KODEX KRX300레버리지,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_306950,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
252400,RISE 200선물레버리지,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_252400,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
278240,RISE 코스닥150선물레버리지,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_278240,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
261220,KODEX WTI원유선물(H),법정 편입불가(파생/레버리지/인버스),특별자산파생,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_261220,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
123310,TIGER 인버스,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_123310,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
304780,HANARO 200선물레버리지,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_304780,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
360140,KODEX 200롱코스닥150숏선물,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_360140,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
253150,PLUS 200선물레버리지,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_253150,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
292560,TIGER 일본엔선물,법정 편입불가(파생/레버리지/인버스),특별자산파생,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_292560,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
0194T0,ACE SK하이닉스단일종목레버리지,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0194T0,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
261120,TIGER 미국달러선물인버스2X,법정 편입불가(파생/레버리지/인버스),특별자산파생,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_261120,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
152500,ACE 레버리지,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_152500,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
0197W0,SOL SK하이닉스단일종목레버리지,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0197W0,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
139320,TIGER 금은선물(H),법정 편입불가(파생/레버리지/인버스),특별자산파생,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_139320,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
0194M0,ACE 삼성전자단일종목레버리지,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0194M0,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
452250,ACE 미국30년국채선물레버리지(합성 H),법정 편입불가(파생/레버리지/인버스),채권파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_452250,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
0192L0,RISE SK하이닉스단일종목레버리지,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0192L0,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
465350,RISE 2차전지TOP10인버스(합성),법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_465350,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
0100K0,KODEX 방산TOP10레버리지,법정 편입불가(파생/레버리지/인버스),주식파생형,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0100K0,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제11조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제11조 (파생평가액 40% 초과 및 레버리지/인버스 금지),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정
