ticker,shares,nav,bas_dt
0203D0,1200000,8812.29,20260915
0203R0,380000,50405.19,20260915
0203S0,3400000,8418.43,20260915
0204D0,33700000,5833.31,20260915
0204S0,4480000,6856.28,20260915
0206G0,2950000,7946.9,20260915
0207G0,5950000,6757.55,20260915
0207Z0,2150000,6785.7,20260915
0208N0,1650000,7290.02,20260915
0209D0,14500000,8193.83,20260915
0209Z0,3500000,7032.1,20260915
0210A0,53550000,6813.25,20260915
0210E0,9400000,7075.84,20260915
0214M0,850000,9765.63,20260915
0215T0,900000,7806.67,20260915
0216K0,1000000,8533.33,20260915
0216Z0,1250000,8449.59,20260915
0218J0,3300000,8988.82,20260915
0218K0,700000,10405.17,20260915
0219B0,800000,11190.54,20260915
0219E0,87700000,8077.13,20260915
0219Z0,800000,10161.56,20260915
0220A0,1500000,8990.51,20260915
0220B0,4350000,10157.47,20260915
0221V0,1069000,100558.61,20260915
0221Z0,950000,9404.17,20260915
0222D0,2750000,10405.51,20260915
0222F0,1150000,12623.66,20260915
0223A0,1600000,10312.69,20260915
0223R0,2930000,8873.68,20260915
0224D0,1000000,9363.3,20260915
0224X0,2850000,9549.78,20260915
0225V0,6800000,9922.97,20260915
0226A0,5000000,10741.38,20260915
0226D0,800000,9937.19,20260915
0226G0,700000,11770.89,20260915
0227K0,1000000,8645.69,20260915
0227L0,1000000,10311.26,20260915
0228G0,25000000,9916.69,20260915
0229F0,700000,8586.78,20260915
0231Z0,2000000,9905.96,20260915
0232A0,1240000,100203.49,20260915
0233A0,6400000,10215.82,20260915
0233J0,20000000,10212.49,20260915
0233N0,1350000,9988.48,20260915
0234N0,3400000,9655.99,20260915
0238F0,7000000,9538.45,20260915
0238P0,5000000,10042.35,20260915
0239Y0,2000000,9169.9,20260915
0239Z0,2000000,10014.73,20260915
069500,231100000,104820.74,20260915
069660,6850000,104769.01,20260915
091160,43150000,123296.15,20260915
091170,17800000,16854.77,20260915
091180,14200000,26168.2,20260915
091220,1160000,17574.6,20260915
091230,9940000,130476.07,20260915
099140,1600000,20640.53,20260915
100910,3900000,16583.61,20260915
101280,1720000,30406.08,20260915
102110,91600000,105054.27,20260915
102780,128000000,25194.5,20260915
102960,1060000,13466.7,20260915
102970,37650000,17831.08,20260915
104520,1000000,14675.15,20260915
104530,2050000,17404.77,20260915
105010,1400000,6391.42,20260915
105190,15350000,105042.33,20260915
105780,2000000,16033.06,20260915
108450,2000000,38607.6,20260915
108590,200000,104410.61,20260915
114100,940000,105451.7,20260915
114260,8002000,61444.69,20260915
114460,150000,99613.41,20260915
114470,480000,106845.35,20260915
114800,777800000,1050.6,20260915
114820,1168000,104520.11,20260915
117460,2380000,13826.19,20260915
117680,2450000,12631.86,20260915
117690,500000,19019.09,20260915
117700,31700000,7368.43,20260915
122090,2160000,78807.76,20260915
122260,310000,104186.9,20260915
122630,51150000,100120.84,20260915
123310,43900000,1168.21,20260915
123320,2300000,100819.82,20260915
130680,2150000,8275.7,20260915
130730,660000,103086.13,20260915
131890,400000,39667.64,20260915
132030,15100000,24149.5,20260915
133690,65260000,175329.6,20260915
136340,2794000,103726.87,20260915
137610,2300000,5921.01,20260915
138230,1450000,15942.95,20260915
138520,4040000,35403.06,20260915
138530,6540000,12320.89,20260915
138540,13060000,49265.78,20260915
138910,3200000,9659.35,20260915
138920,500000,12898.77,20260915
139220,16940000,8143.93,20260915
139230,19540000,12895.48,20260915
139240,880000,11285.87,20260915
139250,1560000,17702.2,20260915
139260,19460000,130947.11,20260915
139270,1860000,17265.54,20260915
139280,3200000,12285.88,20260915
139290,280000,24046.79,20260915
139320,2250000,17900.1,20260915
139660,870000,8537.35,20260915
140570,400000,25397.16,20260915
140580,500000,24047.49,20260915
140700,3100000,21021.86,20260915
140710,1900000,6532.88,20260915
140950,560000,82380.98,20260915
143850,1175000,76682.48,20260915
143860,4000000,35243.55,20260915
144600,73200000,10305.88,20260915
145670,2200000,1337.47,20260915
145850,250000,115866.1,20260915
147970,460000,78314.05,20260915
148020,40400000,105599.91,20260915
148070,4098000,102611.88,20260915
150460,7380000,7520.73,20260915
152100,13450000,106382.7,20260915
152380,318000,63624.87,20260915
152500,1100000,41075.39,20260915
152870,1400000,105777.51,20260915
153130,7172000,113109.42,20260915
153270,360000,80843.77,20260915
156080,600000,49791.43,20260915
157450,11467000,112625.92,20260915
157490,9300000,8064.4,20260915
157500,17880000,12144.98,20260915
159800,280000,83110.34,20260915
160580,9575000,15694.84,20260915
161510,95850000,25289.55,20260915
166400,500000,23791.98,20260915
167860,290000,88508.81,20260915
168580,3120000,33239.59,20260915
169950,800000,24873.91,20260915
174350,400000,21050.51,20260915
174360,1400000,22339.74,20260915
176950,108000,61738.16,20260915
181480,120000,82479.94,20260915
182480,9050000,13377.81,20260915
182490,600000,13784.71,20260915
183700,420000,94297.64,20260915
183710,200000,90330.82,20260915
185680,532000,45729.09,20260915
189400,300000,25659.1,20260915
190620,3267000,102063.02,20260915
192090,10350000,11974.03,20260915
192720,510000,58752.69,20260915
195920,500000,34980.18,20260915
195930,1600000,23047.1,20260915
195970,1460000,16284.54,20260915
195980,6140000,15212.11,20260915
196030,500000,88174.35,20260915
196230,2217000,117025.98,20260915
200030,1127000,39801.04,20260915
200250,7900000,20469.58,20260915
203780,3000000,34449.94,20260915
204450,9600000,2232.02,20260915
204480,3720000,22566.22,20260915
205720,3000000,1467.47,20260915
210780,3300000,23603.38,20260915
211560,2010000,35349.1,20260915
211900,3250000,28219.6,20260915
213610,11900000,21755.88,20260915
213630,920000,20936.57,20260915
214980,16079000,114408.91,20260915
215620,540000,16228.56,20260915
217770,23500000,1055.4,20260915
217780,1550000,5719.45,20260915
218420,2455000,20409.12,20260915
219390,2000000,8483.87,20260915
219480,4500000,32851.63,20260915
219900,1400000,3892.26,20260915
220130,800000,6706.3,20260915
223190,1000000,27437.48,20260915
225030,1650000,2275.75,20260915
225040,840000,66406.03,20260915
225050,450000,15742.25,20260915
225060,1060000,16154.31,20260915
225130,500000,46797.68,20260915
225800,510000,14574.99,20260915
226380,700000,5811.68,20260915
226490,20400000,68131.8,20260915
226980,900000,22993.07,20260915
227540,1660000,18566.21,20260915
227550,640000,12080.12,20260915
227560,360000,12534.73,20260915
227570,360000,21233.63,20260915
227830,250000,68593.66,20260915
228790,57630000,4311.16,20260915
228800,25770000,2670.69,20260915
228810,24300000,3168.27,20260915
228820,1000000,18140.32,20260915
229200,339050000,13704.66,20260915
229720,500000,35943.91,20260915
230480,2010000,4785.58,20260915
232080,96780000,13977.23,20260915
233160,21500000,7265.1,20260915
233740,475900000,6579.54,20260915
234310,500000,27543.41,20260915
236350,620000,24638.97,20260915
237350,10850000,83689.14,20260915
237370,10400000,15618.69,20260915
237440,1000000,10143.9,20260915
238670,400000,13399.29,20260915
238720,900000,46139.1,20260915
239660,180000,121656.09,20260915
241180,11440000,33607.55,20260915
241390,2200000,15490.1,20260915
243880,1300000,294580.53,20260915
243890,450000,8331.26,20260915
244580,26080000,7892.49,20260915
244620,700000,19684.49,20260915
244660,400000,9355.9,20260915
244670,600000,11682.48,20260915
245340,4060000,34726.68,20260915
245350,1600000,19165.69,20260915
245360,2100000,11923.69,20260915
245710,12900000,28386.53,20260915
248270,1160000,25691.23,20260915
250730,1700000,9842.13,20260915
250780,2800000,2479.59,20260915
251340,52100000,2476.34,20260915
251350,12800000,38142.48,20260915
251590,700000,17316.26,20260915
251600,38700000,15419.16,20260915
252000,500000,19468.04,20260915
252400,600000,92548.45,20260915
252410,2000000,1362.29,20260915
252420,50100000,84.98,20260915
252650,700000,18595.33,20260915
252670,11006500000,80.19,20260915
252710,369800000,87.66,20260915
253150,250000,184946.79,20260915
253160,9200000,164.15,20260915
253230,33100000,81.12,20260915
253240,1220000,1360.68,20260915
253250,290000,91137.1,20260915
253280,600000,12148.69,20260915
253290,1800000,11481.14,20260915
256440,6100000,5271.89,20260915
256450,500000,14239.14,20260915
256750,3059000,14582.3,20260915
261060,1160000,23712.82,20260915
261070,4640000,11352.32,20260915
261110,500000,15491.35,20260915
261120,5400000,5476.77,20260915
261140,1280000,23667.38,20260915
261220,1925000,28368.45,20260915
261240,4420000,14061.17,20260915
261250,2000000,15447.55,20260915
261260,34660000,5514.01,20260915
261270,11700000,8235.05,20260915
261920,100000,12051.7,20260915
265690,1850000,48.41,20260915
266160,6350000,32301.67,20260915
266360,3200000,9615.45,20260915
266370,1600000,65627.69,20260915
266390,600000,15016.11,20260915
266410,1200000,9575.07,20260915
266420,4000000,16008.45,20260915
266550,250000,18667.33,20260915
267440,600000,7959.4,20260915
267450,500000,11289.03,20260915
267490,700000,4869.18,20260915
267770,2400000,76427.16,20260915
269370,700000,16290.19,20260915
269420,1032000,21164.15,20260915
269530,600000,19006.87,20260915
269540,3000000,29772.15,20260915
270800,550000,15437.16,20260915
270810,23100000,13642.35,20260915
271050,100675000,1672.8,20260915
271060,3090000,9071.18,20260915
272560,1370000,114869.16,20260915
272570,148000,106968.41,20260915
272580,13572000,57142.33,20260915
272910,698000,105320.42,20260915
273130,31571000,109071.9,20260915
273140,2441000,114566.07,20260915
275280,900000,40943.58,20260915
275290,900000,33510.65,20260915
275300,1700000,28780.7,20260915
275750,950000,2505.83,20260915
275980,2500000,23095.78,20260915
276000,900000,21225.07,20260915
276650,750000,45832.25,20260915
276970,4700000,7802.94,20260915
276990,1770000,24130.52,20260915
277540,800000,31143.58,20260915
277630,8300000,69161.62,20260915
277640,1700000,36184.98,20260915
277650,200000,21153.74,20260915
278240,7090000,7416.71,20260915
278530,193950000,37964.96,20260915
278540,61200000,37186.33,20260915
278620,560000,119048.25,20260915
279530,19800000,17748.13,20260915
279540,600000,20681.4,20260915
280320,100000,21928.31,20260915
280920,450000,22501.61,20260915
280930,1400000,16338.86,20260915
280940,800000,3490.8,20260915
281990,550000,17803.42,20260915
282000,102000,115648.85,20260915
283580,16500000,14689.32,20260915
284430,97280000,20211.17,20260915
284980,860000,22963.34,20260915
285690,350000,21317.2,20260915
287180,900000,52706.52,20260915
289040,600000,32561.65,20260915
289250,690000,33917.71,20260915
289260,600000,28231.8,20260915
289480,2100000,12605.35,20260915
289670,128000,51169.04,20260915
290080,1700000,7533.44,20260915
290130,14100000,45695.83,20260915
291130,900000,17523.07,20260915
291620,570000,4395.39,20260915
291630,1450000,3328.03,20260915
291680,500000,7937.87,20260915
291890,450000,12138.32,20260915
292050,350000,47581.28,20260915
292150,48400000,36978.66,20260915
292160,500000,46457.57,20260915
292190,1500000,46254.88,20260915
292500,500000,47324.01,20260915
292560,6100000,8116.66,20260915
292770,1074000,58213.23,20260915
293180,3950000,105095.4,20260915
294400,12700000,137576.18,20260915
295000,100000,50372.09,20260915
295020,396000,61924.3,20260915
295040,24900000,39297.81,20260915
298340,1288000,56178.69,20260915
298770,1100000,78901.59,20260915
300610,2350000,5495.34,20260915
300640,3250000,6496.11,20260915
300950,4200000,5410.65,20260915
301400,650000,13857.16,20260915
302190,3860000,49488.41,20260915
302450,5600000,68687.15,20260915
304660,18000000,7174.88,20260915
304670,600000,12547.95,20260915
304760,400000,45559.48,20260915
304770,1420000,13729.51,20260915
304780,450000,112750.34,20260915
304940,3400000,32033.46,20260915
305050,650000,68871.77,20260915
305080,17900000,11888.12,20260915
305540,49900000,19008.11,20260915
305720,117400000,14920.02,20260915
306520,600000,2461.82,20260915
306530,440000,6621.82,20260915
306950,800000,70749.88,20260915
307510,500000,11887.74,20260915
307520,12350000,22042.01,20260915
308620,8300000,11184.24,20260915
309230,3680000,30071.02,20260915
310080,1150000,9116.42,20260915
310960,5500000,61211.11,20260915
310970,92800000,46712.71,20260915
314250,10470000,62551.71,20260915
314700,550000,10689.96,20260915
315270,380000,19193.39,20260915
315930,12000000,78125.06,20260915
315960,6600000,75854.59,20260915
316300,500000,12344.75,20260915
316670,6660000,6848.44,20260915
319640,4600000,25308.23,20260915
321410,300000,10571.59,20260915
322400,3300000,10084.35,20260915
322410,1750000,23194.09,20260915
325010,2900000,41557.2,20260915
325020,3100000,29097.83,20260915
326230,640000,11004.3,20260915
326240,2500000,41755.83,20260915
328370,3100000,37280.89,20260915
329200,383600000,4066.68,20260915
329650,16500000,13919.75,20260915
329660,4700000,17596.81,20260915
329670,4000000,21603.22,20260915
329750,53050000,12854.38,20260915
332500,2400000,70509.24,20260915
332610,96000,123366.68,20260915
332620,187000,85296.05,20260915
332930,1450000,137593.43,20260915
332940,2400000,46547.02,20260915
334690,650000,5841.53,20260915
334700,650000,3332.05,20260915
336160,469000,99725.57,20260915
337120,600000,33319.24,20260915
337140,2200000,35005.18,20260915
337150,600000,24864.4,20260915
337160,3400000,46139.74,20260915
341850,2000000,4574.29,20260915
352540,3400000,11090.74,20260915
352560,2650000,11971.69,20260915
354240,1100000,10186.25,20260915
354350,520000,18252.27,20260915
354500,10900000,13851.63,20260915
356540,11038000,100481.11,20260915
357870,59812000,58050.87,20260915
359210,2300000,34407.81,20260915
360140,2200000,22129.14,20260915
360150,4100000,3144.5,20260915
360200,151000000,25976.35,20260915
360750,792100000,25694.86,20260915
361580,7900000,59574.61,20260915
363510,111000,112248.67,20260915
363570,2713000,84965.78,20260915
363580,4200000,53050.33,20260915
364690,600000,37400.81,20260915
364960,11900000,6301.75,20260915
364970,36950000,6761.82,20260915
364980,68600000,10444.9,20260915
364990,4350000,4520.94,20260915
365000,10100000,3490.04,20260915
365040,2100000,34957.33,20260915
365780,6296000,80962.5,20260915
367380,113300000,30138.72,20260915
367740,550000,41598.65,20260915
367760,11550000,55176.07,20260915
367770,5200000,22211.72,20260915
368190,3200000,7740.74,20260915
368590,53000000,29238.9,20260915
368680,900000,7799.32,20260915
371150,1300000,6259.04,20260915
371160,81650000,6418.08,20260915
371450,1560000,13629.26,20260915
371460,71960000,9452.27,20260915
371470,5280000,8318.0,20260915
371870,1600000,6282.27,20260915
372330,16700000,6400.84,20260915
373490,550000,24368.59,20260915
373790,280000,15237.94,20260915
375270,650000,13152.75,20260915
375760,900000,23583.91,20260915
375770,1800000,23912.79,20260915
376410,900000,23683.49,20260915
377990,4900000,23548.31,20260915
379780,65700000,22457.31,20260915
379790,1150000,17012.69,20260915
379800,433000000,23356.37,20260915
379810,346800000,26214.24,20260915
380340,1200000,26491.1,20260915
381170,123400000,30484.62,20260915
381180,135850000,39366.16,20260915
381560,1050000,17331.82,20260915
381570,850000,10191.79,20260915
385510,8700000,37815.89,20260915
385520,2150000,15385.41,20260915
385540,21320000,102127.54,20260915
385550,3269000,114238.69,20260915
385560,9108000,48788.54,20260915
385590,2300000,23236.76,20260915
385600,1500000,11689.77,20260915
385710,1000000,10379.97,20260915
385720,15400000,24626.13,20260915
387270,1160000,24004.81,20260915
387280,1270000,11547.04,20260915
388280,3260000,7162.6,20260915
388420,8800000,25362.68,20260915
390390,24050000,49970.05,20260915
390400,800000,6775.43,20260915
391600,450000,10104.28,20260915
391670,600000,27525.5,20260915
394660,6560000,15118.38,20260915
394670,14600000,10593.24,20260915
395150,4800000,1891.56,20260915
395160,99600000,37777.65,20260915
395170,2000000,14908.26,20260915
395270,62450000,53828.6,20260915
395280,2350000,3427.3,20260915
395290,6350000,5104.32,20260915
395750,400000,19838.07,20260915
395760,550000,20593.66,20260915
396500,266100000,34742.84,20260915
396510,1800000,6845.73,20260915
396520,41120000,12306.99,20260915
399110,5700000,20319.15,20260915
399580,1000000,9253.02,20260915
400570,1060000,12086.9,20260915
400580,500000,12418.2,20260915
400590,500000,14360.96,20260915
400970,5000000,7288.21,20260915
401170,3920000,10573.23,20260915
401470,5850000,9470.51,20260915
401590,510000,11446.93,20260915
402460,500000,14326.47,20260915
402970,64100000,14978.42,20260915
403790,2925000,55903.95,20260915
404120,800000,24570.29,20260915
404260,800000,24019.43,20260915
404540,500000,24019.22,20260915
404650,600000,23814.53,20260915
407300,550000,10440.56,20260915
407310,1100000,16325.59,20260915
407820,1800000,5917.02,20260915
407830,2400000,13913.63,20260915
409810,2400000,5607.58,20260915
409820,12800000,19419.13,20260915
410870,1300000,9385.09,20260915
411060,149400000,26233.16,20260915
411420,4700000,25845.93,20260915
411540,1300000,16675.35,20260915
411860,300000,16318.24,20260915
412560,650000,1629.26,20260915
412570,144100000,1261.41,20260915
412770,5810000,11912.84,20260915
413220,1200000,4305.38,20260915
413930,550000,26931.79,20260915
414270,2150000,11284.54,20260915
414780,13700000,12716.2,20260915
415340,2070000,13014.67,20260915
415760,1360000,12101.82,20260915
415920,4700000,6426.93,20260915
416090,1600000,11741.02,20260915
417450,850000,15752.14,20260915
417630,1050000,19130.41,20260915
418660,17200000,37789.8,20260915
418670,2880000,18190.22,20260915
419420,1200000,8501.38,20260915
419430,2800000,8537.22,20260915
419650,3250000,4882.63,20260915
419890,580000,107477.73,20260915
421320,9350000,26421.44,20260915
422420,32580000,6784.38,20260915
423160,32770000,110782.35,20260915
423170,4460000,54578.48,20260915
423920,7040000,70140.75,20260915
426020,12620000,31137.14,20260915
426030,54680000,44145.41,20260915
426150,602000,50469.35,20260915
427120,680000,5166.94,20260915
428510,1700000,22197.53,20260915
428560,750000,15478.43,20260915
429000,14300000,12966.28,20260915
429010,500000,18948.61,20260915
429740,1000000,6116.26,20260915
429760,2300000,19141.12,20260915
429980,500000,16273.77,20260915
430500,100000,111960.31,20260915
432600,100000,54979.21,20260915
432840,800000,19298.27,20260915
433220,740000,27921.51,20260915
433250,250000,22562.31,20260915
433330,13800000,21456.58,20260915
433500,3700000,60324.77,20260915
433880,3610000,18096.17,20260915
433970,6800000,13751.27,20260915
433980,12050000,15539.67,20260915
434060,37800000,16410.9,20260915
434730,11750000,58719.94,20260915
434960,600000,105528.39,20260915
435040,600000,18856.07,20260915
435420,36000000,13781.8,20260915
435530,500000,14977.49,20260915
435540,500000,16855.58,20260915
435550,700000,17344.54,20260915
436140,11873000,105381.05,20260915
437070,346000,57479.05,20260915
437080,2335000,95571.21,20260915
437350,2200000,11904.61,20260915
437370,700000,10695.17,20260915
438080,88900000,13762.9,20260915
438100,61900000,14855.06,20260915
438320,4320000,4597.2,20260915
438330,4335000,115101.78,20260915
438560,1399000,99880.71,20260915
438570,1229000,96432.0,20260915
438740,225000,33143.19,20260915
438900,1300000,11174.18,20260915
439860,3269000,113250.6,20260915
439870,3439000,85118.54,20260915
440340,2250000,11660.97,20260915
440640,608000,112779.76,20260915
440650,3800000,11404.61,20260915
440910,2250000,22578.95,20260915
441540,2700000,26390.23,20260915
441640,138000000,12292.62,20260915
441680,26300000,10631.4,20260915
441800,27400000,28184.63,20260915
442090,1500000,29226.31,20260915
