ticker,shares,nav,bas_dt
0174B0,7400000,13794.96,20260917
0174J0,600000,8710.32,20260917
0174R0,850000,11197.42,20260917
0176E0,10550000,9434.18,20260917
0176P0,550000,12838.83,20260917
0177A0,2500000,9436.61,20260917
0177N0,107200000,14095.07,20260917
0177R0,74800000,10927.19,20260917
0177X0,10200000,9780.77,20260917
0178H0,4700000,10009.27,20260917
0180V0,19000000,7765.46,20260917
0181B0,12200000,9043.58,20260917
0181L0,8300000,6912.94,20260917
0182R0,31650000,10203.06,20260917
0182S0,19050000,12420.68,20260917
0183J0,148400000,7512.14,20260917
0183V0,22500000,11609.58,20260917
0184E0,3100000,10921.7,20260917
0184L0,1305000,100450.14,20260917
0184N0,1000000,8670.83,20260917
0184V0,1050000,5464.87,20260917
0185L0,6950000,7093.12,20260917
0186L0,2300000,9126.53,20260917
0186S0,5200000,8326.34,20260917
0189B0,5150000,7934.46,20260917
0189Z0,1000000,10489.48,20260917
0190C0,60150000,7679.29,20260917
0190G0,19100000,8902.4,20260917
0190M0,2400000,7911.31,20260917
0190Y0,8100000,8358.47,20260917
0191B0,200000,29891.77,20260917
0191M0,414000,100761.46,20260917
0191S0,740000,13968.73,20260917
0191W0,1200000,100742.65,20260917
0192L0,4000000,9137.65,20260917
0192M0,2575000,10286.3,20260917
0192S0,2200000,9346.07,20260917
0192T0,4250000,6788.15,20260917
0192Z0,1920000,100771.16,20260917
0193G0,18700000,8240.65,20260917
0193K0,1425000,11178.78,20260917
0193L0,1500000,9572.01,20260917
0193M0,2114000,50341.43,20260917
0193T0,208450000,10523.53,20260917
0193W0,120725000,11054.66,20260917
0194M0,3625000,10123.1,20260917
0194N0,775000,10219.16,20260917
0194R0,1375000,8755.85,20260917
0194T0,5600000,8966.95,20260917
0195R0,93650000,10051.39,20260917
0195S0,159375000,8938.52,20260917
0197W0,4550000,8794.17,20260917
0197X0,15950000,6214.57,20260917
0198A0,8900000,8560.3,20260917
0198B0,1490000,10500.64,20260917
0198D0,2530000,9328.01,20260917
0199C0,14950000,9264.6,20260917
0203D0,1200000,8895.75,20260917
0203R0,340000,50401.71,20260917
0203S0,3400000,8430.04,20260917
0204D0,33700000,5756.44,20260917
0204S0,4480000,7072.66,20260917
0206G0,2950000,7911.31,20260917
0207G0,5950000,7357.09,20260917
0207Z0,2150000,6955.54,20260917
0208N0,1650000,7410.27,20260917
0209D0,14500000,8075.12,20260917
0209Z0,3500000,7210.98,20260917
0210A0,53800000,6939.44,20260917
0210E0,9500000,7195.39,20260917
0214M0,850000,9803.98,20260917
0215T0,900000,8398.6,20260917
0216K0,1000000,8682.81,20260917
0216Z0,1250000,8901.91,20260917
0218J0,3450000,9176.35,20260917
0218K0,700000,10287.03,20260917
0219B0,800000,11898.12,20260917
0219E0,93200000,8224.09,20260917
0219Z0,800000,10282.7,20260917
0220A0,1500000,8928.31,20260917
0220B0,4350000,10478.14,20260917
0221V0,1069000,100576.21,20260917
0221Z0,950000,9483.41,20260917
0222D0,3250000,10424.05,20260917
0222F0,1150000,12725.76,20260917
0223A0,1600000,10679.18,20260917
0223R0,2930000,9076.94,20260917
0224D0,1000000,9764.54,20260917
0224X0,2800000,9696.26,20260917
0225V0,6800000,10394.05,20260917
0226A0,5000000,10835.95,20260917
0226D0,800000,10063.03,20260917
0226G0,700000,11872.52,20260917
0227K0,1000000,9117.95,20260917
0227L0,1000000,10417.72,20260917
0228G0,25000000,10104.93,20260917
0229F0,700000,8688.47,20260917
0231Z0,2000000,10037.68,20260917
0232A0,1639000,100216.24,20260917
0233A0,6400000,10326.49,20260917
0233J0,20000000,10426.44,20260917
0233N0,1450000,10144.94,20260917
0234N0,3400000,9791.54,20260917
0238F0,7000000,9653.24,20260917
0238P0,5050000,10161.87,20260917
0239Y0,2000000,9518.67,20260917
0239Z0,2000000,10355.13,20260917
069500,231900000,106403.2,20260917
069660,7100000,106379.21,20260917
091160,43550000,127775.25,20260917
091170,17650000,16886.83,20260917
091180,14150000,25887.53,20260917
091220,1200000,17607.52,20260917
091230,10260000,135198.51,20260917
099140,1600000,20787.07,20260917
100910,2700000,16796.79,20260917
101280,1720000,30724.62,20260917
102110,92200000,106652.51,20260917
102780,128100000,25364.27,20260917
102960,1020000,13647.77,20260917
102970,37400000,17503.46,20260917
104520,1000000,14596.26,20260917
104530,2050000,17294.76,20260917
105010,1400000,6430.47,20260917
105190,15400000,106655.78,20260917
105780,2000000,16105.08,20260917
108450,2000000,38868.31,20260917
108590,200000,106024.8,20260917
114100,940000,105690.95,20260917
114260,7996000,61584.41,20260917
114460,150000,99838.51,20260917
114470,450000,107092.86,20260917
114800,841900000,1027.53,20260917
114820,1168000,104753.66,20260917
117460,2380000,13771.87,20260917
117680,2450000,12677.24,20260917
117690,500000,19179.14,20260917
117700,30900000,7195.17,20260917
122090,2220000,80106.29,20260917
122260,310000,104171.64,20260917
122630,54050000,103961.13,20260917
123310,43400000,1142.68,20260917
123320,2400000,104673.62,20260917
130680,2150000,8314.15,20260917
130730,660000,103080.71,20260917
131890,400000,39490.98,20260917
132030,15100000,24338.06,20260917
133690,65440000,177161.98,20260917
136340,2849000,103886.76,20260917
137610,2300000,5950.91,20260917
138230,1450000,16214.89,20260917
138520,4040000,35628.43,20260917
138530,6480000,12137.62,20260917
138540,13000000,48753.91,20260917
138910,3300000,9825.73,20260917
138920,500000,13059.18,20260917
139220,16860000,8067.34,20260917
139230,19520000,13238.03,20260917
139240,880000,11212.93,20260917
139250,1560000,17558.51,20260917
139260,19520000,132340.37,20260917
139270,1820000,17276.71,20260917
139280,3200000,12292.92,20260917
139290,280000,23922.2,20260917
139320,2250000,18053.31,20260917
139660,870000,8399.68,20260917
140570,400000,25521.68,20260917
140580,500000,24077.93,20260917
140700,3000000,21146.02,20260917
140710,1900000,6577.54,20260917
140950,560000,83676.9,20260917
143850,1175000,76048.5,20260917
143860,4000000,35292.49,20260917
144600,73200000,10431.71,20260917
145670,2200000,1308.47,20260917
145850,250000,116199.99,20260917
147970,460000,79220.55,20260917
148020,40450000,107210.72,20260917
148070,3997000,103501.56,20260917
150460,7380000,7448.83,20260917
152100,13450000,108035.87,20260917
152380,318000,64215.56,20260917
152500,1100000,42640.65,20260917
152870,1400000,107389.0,20260917
153130,7127000,113116.57,20260917
153270,360000,82105.72,20260917
156080,600000,50617.7,20260917
157450,11538000,112631.01,20260917
157490,9300000,7851.73,20260917
157500,17780000,11918.99,20260917
159800,280000,84445.21,20260917
160580,9575000,16160.08,20260917
161510,95460000,25198.01,20260917
166400,500000,24174.76,20260917
167860,290000,90133.8,20260917
168580,3120000,33765.94,20260917
169950,800000,25211.35,20260917
174350,400000,20955.19,20260917
174360,1400000,22724.68,20260917
176950,108000,61176.88,20260917
181480,120000,81717.55,20260917
182480,8800000,13258.3,20260917
182490,600000,13779.03,20260917
183700,420000,95038.54,20260917
183710,200000,91361.27,20260917
185680,532000,45474.1,20260917
189400,300000,25505.13,20260917
190620,3296000,102064.73,20260917
192090,10350000,12202.77,20260917
192720,510000,58564.42,20260917
195920,500000,35011.77,20260917
195930,1600000,23060.95,20260917
195970,1460000,16277.75,20260917
195980,6140000,15122.41,20260917
196030,500000,88364.76,20260917
196230,2238000,117025.57,20260917
200030,1127000,40158.89,20260917
200250,7900000,20652.94,20260917
203780,2980000,34608.45,20260917
204450,9600000,2185.53,20260917
204480,3720000,23429.52,20260917
205720,3000000,1466.03,20260917
210780,3300000,23542.13,20260917
211560,2010000,35238.62,20260917
211900,3250000,28131.07,20260917
213610,11900000,21785.86,20260917
213630,920000,20603.56,20260917
214980,16006000,114398.75,20260917
215620,540000,16117.56,20260917
217770,27350000,1049.35,20260917
217780,1550000,5614.28,20260917
218420,2455000,20589.19,20260917
219390,2000000,8423.18,20260917
219480,4500000,32552.29,20260917
219900,1400000,4026.45,20260917
220130,800000,6801.89,20260917
223190,1000000,27519.77,20260917
225030,1650000,2297.61,20260917
225040,840000,65195.84,20260917
225050,450000,15781.66,20260917
225060,1060000,15950.35,20260917
225130,500000,47566.04,20260917
225800,510000,15055.72,20260917
226380,700000,5722.4,20260917
226490,20400000,69039.12,20260917
226980,900000,23042.56,20260917
227540,1660000,18579.4,20260917
227550,640000,12311.47,20260917
227560,360000,12505.46,20260917
227570,360000,21098.66,20260917
227830,250000,69515.25,20260917
228790,58110000,4314.36,20260917
228800,25710000,2645.83,20260917
228810,24300000,3065.64,20260917
228820,1000000,18303.67,20260917
229200,334300000,13833.64,20260917
229720,500000,36267.41,20260917
230480,2010000,4628.65,20260917
232080,98120000,14107.71,20260917
233160,22100000,7379.19,20260917
233740,494600000,6684.14,20260917
234310,500000,27619.48,20260917
236350,620000,25121.94,20260917
237350,10850000,85017.5,20260917
237370,10400000,15615.19,20260917
237440,1000000,10156.99,20260917
238670,400000,13451.07,20260917
238720,900000,46478.44,20260917
239660,180000,121686.87,20260917
241180,11440000,34229.61,20260917
241390,2200000,15527.96,20260917
243880,1300000,300564.61,20260917
243890,450000,8066.64,20260917
244580,26080000,7925.83,20260917
244620,700000,20080.84,20260917
244660,400000,9277.3,20260917
244670,600000,11641.9,20260917
245340,4060000,34666.22,20260917
245350,1600000,19429.22,20260917
245360,2100000,12006.99,20260917
245710,12900000,29259.83,20260917
248270,1160000,26031.57,20260917
250730,1700000,9749.49,20260917
250780,2800000,2462.54,20260917
251340,46700000,2459.06,20260917
251350,12800000,38498.92,20260917
251590,700000,17237.62,20260917
251600,38700000,15405.97,20260917
252000,500000,19445.62,20260917
252400,600000,96553.02,20260917
252410,2000000,1332.78,20260917
252420,50100000,81.49,20260917
252650,700000,18571.76,20260917
252670,11892500000,76.71,20260917
252710,339400000,83.89,20260917
253150,250000,192914.63,20260917
253160,9200000,157.17,20260917
253230,33100000,77.61,20260917
253240,1220000,1331.34,20260917
253250,290000,95105.21,20260917
253280,600000,12121.9,20260917
253290,1800000,11492.08,20260917
256440,6100000,5212.96,20260917
256450,500000,14595.35,20260917
256750,3059000,14959.23,20260917
261060,1160000,24585.41,20260917
261070,4620000,11287.15,20260917
261110,500000,15997.81,20260917
261120,4800000,5299.58,20260917
261140,1280000,23905.9,20260917
261220,1875000,28452.24,20260917
261240,4450000,14289.69,20260917
261250,2040000,15956.51,20260917
261260,34340000,5336.32,20260917
261270,11570000,8102.36,20260917
261920,100000,11935.15,20260917
265690,1850000,48.42,20260917
266160,6350000,32702.51,20260917
266360,3200000,9318.48,20260917
266370,1600000,66619.3,20260917
266390,600000,15065.11,20260917
266410,1200000,9562.24,20260917
266420,4000000,16032.28,20260917
266550,250000,18543.14,20260917
267440,600000,7941.96,20260917
267450,500000,11317.36,20260917
267490,700000,4845.07,20260917
267770,2400000,79672.15,20260917
269370,700000,16522.49,20260917
269420,1032000,21477.72,20260917
269530,600000,19242.15,20260917
269540,3000000,29571.6,20260917
270800,550000,15532.65,20260917
270810,23340000,13770.36,20260917
271050,118025000,1664.11,20260917
271060,3090000,9149.11,20260917
272560,1370000,114850.2,20260917
272570,148000,107386.9,20260917
272580,13766000,57149.38,20260917
272910,698000,105659.75,20260917
273130,31978000,109564.42,20260917
273140,2441000,114571.77,20260917
275280,900000,41641.51,20260917
275290,900000,33909.35,20260917
275300,1700000,29273.66,20260917
275750,950000,2488.37,20260917
275980,2500000,23167.91,20260917
276000,900000,21048.79,20260917
276650,750000,45697.99,20260917
276970,4700000,7708.87,20260917
276990,1770000,24665.38,20260917
277540,800000,31682.9,20260917
277630,8250000,70077.09,20260917
277640,1700000,36718.33,20260917
277650,200000,21105.72,20260917
278240,7090000,7519.77,20260917
278530,193950000,38536.69,20260917
278540,61600000,37805.14,20260917
278620,560000,119052.97,20260917
279530,19800000,17593.42,20260917
279540,600000,20765.25,20260917
280320,100000,21644.52,20260917
280920,450000,22610.34,20260917
280930,1400000,16153.6,20260917
280940,800000,3469.04,20260917
281990,550000,17750.29,20260917
282000,102000,115383.53,20260917
283580,16500000,14953.72,20260917
284430,96960000,20534.85,20260917
284980,860000,22978.47,20260917
285690,350000,21331.68,20260917
287180,900000,53138.18,20260917
289040,600000,33022.83,20260917
289250,690000,34363.93,20260917
289260,600000,28514.73,20260917
289480,2100000,12802.17,20260917
289670,128000,51588.91,20260917
290080,1700000,7505.78,20260917
290130,14200000,46456.77,20260917
291130,900000,17556.65,20260917
291620,570000,4364.94,20260917
291630,1450000,3375.35,20260917
291680,500000,8010.18,20260917
291890,450000,12106.01,20260917
292050,350000,48299.24,20260917
292150,48550000,37582.77,20260917
292160,500000,47150.79,20260917
292190,1500000,46952.17,20260917
292500,500000,48029.73,20260917
292560,6100000,8208.27,20260917
292770,1074000,58080.52,20260917
293180,3950000,106700.68,20260917
294400,12700000,139698.39,20260917
295000,100000,50838.72,20260917
295020,396000,61356.38,20260917
295040,24900000,39908.57,20260917
298340,1288000,56323.41,20260917
298770,1100000,80145.72,20260917
300610,2350000,5383.03,20260917
300640,3250000,6358.49,20260917
300950,4200000,5309.94,20260917
301400,650000,13987.51,20260917
302190,3860000,49757.87,20260917
302450,5600000,69608.38,20260917
304660,18000000,7164.86,20260917
304670,600000,12575.72,20260917
304760,400000,46234.61,20260917
304770,1420000,13858.11,20260917
304780,450000,117585.01,20260917
304940,3400000,31826.82,20260917
305050,650000,69794.37,20260917
305080,17900000,12055.93,20260917
305540,49900000,18684.28,20260917
305720,118300000,14677.65,20260917
306520,600000,2405.27,20260917
306530,440000,6717.31,20260917
306950,800000,73066.33,20260917
307510,500000,11761.81,20260917
307520,12300000,22139.54,20260917
308620,8300000,11335.12,20260917
309230,3680000,30130.86,20260917
310080,1150000,9022.14,20260917
310960,5500000,62160.84,20260917
310970,92800000,47488.96,20260917
314250,10460000,61845.72,20260917
314700,550000,10674.31,20260917
315270,380000,18819.63,20260917
315930,12000000,78859.42,20260917
315960,6600000,76767.11,20260917
316300,500000,12473.45,20260917
316670,6660000,6912.34,20260917
319640,4600000,25497.16,20260917
321410,300000,10534.43,20260917
322400,3300000,9690.18,20260917
322410,1750000,23049.46,20260917
325010,2900000,42295.71,20260917
325020,3100000,29259.37,20260917
326230,640000,10975.06,20260917
326240,2500000,42213.94,20260917
328370,3100000,37789.15,20260917
329200,383600000,4061.88,20260917
329650,16500000,14001.08,20260917
329660,4700000,17685.74,20260917
329670,4000000,21737.53,20260917
329750,53210000,13074.71,20260917
332500,2400000,71590.3,20260917
332610,96000,125452.34,20260917
332620,187000,87443.94,20260917
332930,1450000,139710.07,20260917
332940,2400000,47320.89,20260917
334690,650000,5860.78,20260917
334700,650000,3318.64,20260917
336160,469000,99866.93,20260917
337120,600000,33783.09,20260917
337140,2200000,35519.42,20260917
337150,600000,24927.69,20260917
337160,3400000,46759.71,20260917
341850,2000000,4573.27,20260917
352540,3400000,11099.37,20260917
352560,2650000,11871.89,20260917
354240,1100000,10406.46,20260917
354350,520000,18350.83,20260917
354500,10500000,13982.12,20260917
356540,11246000,100961.06,20260917
357870,58206000,58062.09,20260917
359210,2300000,34866.93,20260917
360140,2200000,22378.22,20260917
360150,4100000,3099.21,20260917
360200,150700000,26179.69,20260917
360750,794700000,25896.04,20260917
361580,8100000,60504.15,20260917
363510,111000,112244.62,20260917
363570,2713000,85899.8,20260917
363580,4200000,53618.69,20260917
364690,600000,37910.9,20260917
364960,11900000,6189.05,20260917
364970,37000000,6734.46,20260917
364980,68000000,10298.94,20260917
364990,4400000,4429.95,20260917
365000,10100000,3488.04,20260917
365040,2100000,35411.44,20260917
365780,6296000,81666.76,20260917
367380,113200000,30454.05,20260917
367740,550000,42028.53,20260917
367760,11600000,56571.07,20260917
367770,5150000,22373.05,20260917
368190,3200000,7650.56,20260917
368590,53100000,29545.6,20260917
368680,900000,7708.33,20260917
371150,1300000,6373.69,20260917
371160,81650000,6536.32,20260917
371450,1560000,13762.96,20260917
371460,71800000,9339.62,20260917
371470,5280000,8356.22,20260917
371870,1600000,6397.32,20260917
372330,16700000,6518.6,20260917
373490,550000,24538.56,20260917
373790,280000,15292.5,20260917
375270,650000,13367.26,20260917
375760,900000,23911.69,20260917
375770,1800000,24239.8,20260917
376410,900000,24003.78,20260917
377990,4950000,23849.71,20260917
379780,65600000,22636.29,20260917
379790,1150000,17031.76,20260917
379800,434100000,23539.48,20260917
379810,346900000,26489.18,20260917
380340,1200000,26466.64,20260917
381170,123500000,30789.31,20260917
381180,135900000,40466.76,20260917
381560,1050000,17148.66,20260917
381570,850000,10131.97,20260917
385510,8700000,38109.53,20260917
385520,2150000,15386.56,20260917
385540,21245000,102651.44,20260917
385550,3267000,114237.56,20260917
385560,8939000,50163.83,20260917
385590,2300000,23483.76,20260917
385600,1500000,11572.79,20260917
385710,1000000,10256.34,20260917
385720,15400000,24960.94,20260917
387270,1160000,24700.39,20260917
387280,1270000,11476.88,20260917
388280,3260000,7084.5,20260917
388420,8800000,26318.4,20260917
390390,23900000,51256.55,20260917
390400,800000,6758.75,20260917
391600,450000,10163.87,20260917
391670,600000,27928.44,20260917
394660,6560000,15218.78,20260917
394670,14600000,10720.97,20260917
395150,4800000,1852.76,20260917
395160,100200000,38475.52,20260917
395170,2000000,15013.15,20260917
395270,62600000,54931.59,20260917
395280,2350000,3363.49,20260917
395290,6350000,4933.49,20260917
395750,400000,20104.72,20260917
395760,550000,20867.65,20260917
396500,266300000,35614.55,20260917
396510,1800000,6944.21,20260917
396520,41040000,13288.58,20260917
399110,5700000,20443.06,20260917
399580,1000000,9344.38,20260917
400570,1060000,11634.86,20260917
400580,500000,11967.56,20260917
400590,500000,14173.3,20260917
400970,5000000,7095.52,20260917
401170,3920000,10338.08,20260917
401470,5850000,9313.62,20260917
401590,510000,11294.22,20260917
402460,500000,14113.31,20260917
402970,64200000,15004.39,20260917
403790,2925000,56619.23,20260917
404120,800000,24523.69,20260917
404260,800000,23900.41,20260917
404540,500000,23900.07,20260917
404650,600000,23696.49,20260917
407300,550000,10335.64,20260917
407310,1100000,16456.01,20260917
407820,1800000,5946.41,20260917
407830,2400000,14083.8,20260917
409810,2500000,5645.93,20260917
409820,12650000,19164.83,20260917
410870,1300000,9250.02,20260917
411060,149500000,26786.2,20260917
411420,4850000,26241.33,20260917
411540,1300000,16809.71,20260917
411860,300000,16583.57,20260917
412560,650000,1572.91,20260917
412570,145900000,1221.18,20260917
412770,5810000,12145.63,20260917
413220,1200000,4400.38,20260917
413930,550000,27262.54,20260917
414270,2150000,11363.23,20260917
414780,13700000,13713.66,20260917
415340,2070000,14008.63,20260917
415760,1360000,13019.06,20260917
415920,4700000,6426.87,20260917
416090,1600000,12633.55,20260917
417450,850000,16032.56,20260917
417630,1050000,19274.52,20260917
418660,17300000,38485.88,20260917
418670,3040000,18783.57,20260917
419420,1200000,8490.93,20260917
419430,2800000,8491.53,20260917
419650,3300000,4961.75,20260917
419890,580000,107451.47,20260917
421320,9350000,28729.49,20260917
422420,32660000,6666.02,20260917
423160,32781000,110804.87,20260917
423170,4460000,55869.58,20260917
423920,6780000,74315.51,20260917
426020,12660000,31512.87,20260917
426030,54740000,45020.57,20260917
426150,602000,50918.09,20260917
427120,680000,5034.95,20260917
428510,1700000,23306.48,20260917
428560,750000,15388.86,20260917
429000,14300000,13022.99,20260917
429010,500000,19082.93,20260917
429740,1000000,6117.32,20260917
429760,2300000,19285.48,20260917
429980,500000,16450.9,20260917
430500,100000,112517.07,20260917
432600,100000,55118.89,20260917
432840,800000,19448.98,20260917
433220,740000,28641.44,20260917
433250,250000,22789.12,20260917
433330,13800000,21624.22,20260917
433500,3700000,59998.86,20260917
433880,3610000,18295.91,20260917
433970,6800000,13826.16,20260917
433980,12050000,15642.91,20260917
434060,37800000,16558.2,20260917
434730,11750000,59295.49,20260917
434960,600000,107199.18,20260917
435040,600000,19005.81,20260917
435420,36000000,13880.35,20260917
435530,500000,15155.58,20260917
435540,500000,17035.34,20260917
435550,700000,17510.5,20260917
436140,11781000,105922.84,20260917
437070,346000,58487.52,20260917
437080,2335000,95860.93,20260917
437350,2200000,12104.22,20260917
437370,700000,10767.82,20260917
438080,88900000,13967.79,20260917
438100,61900000,15092.86,20260917
438320,4320000,4614.8,20260917
438330,4335000,115251.23,20260917
438560,1399000,100109.77,20260917
438570,1284000,97268.29,20260917
438740,225000,33550.63,20260917
438900,1300000,11013.93,20260917
439860,3264000,113382.88,20260917
439870,3259000,86819.88,20260917
440340,2250000,11806.61,20260917
440640,528000,112774.53,20260917
440650,3800000,11596.53,20260917
440910,2250000,22917.77,20260917
441540,2700000,27200.34,20260917
441640,138250000,12336.39,20260917
441680,26300000,10796.64,20260917
441800,27380000,28367.53,20260917
442090,1500000,29966.41,20260917
