ticker,shares,nav,bas_dt
0137W0,2600000,10371.44,20260921
0138D0,550000,12912.93,20260921
0138T0,3500000,9407.17,20260921
0138Y0,11100000,9794.97,20260921
0139F0,10578000,102228.43,20260921
0139P0,3700000,13386.62,20260921
0141S0,6300000,8649.32,20260921
0141T0,880000,50194.31,20260921
0142D0,9350000,10620.73,20260921
0144L0,36500000,9580.02,20260921
0144M0,2750000,6570.97,20260921
0148J0,67650000,9777.7,20260921
0150K0,2800000,10910.31,20260921
0151P0,9900000,15078.92,20260921
0151S0,13600000,15659.03,20260921
0152E0,2350000,10724.55,20260921
0153K0,12000000,12258.65,20260921
0153P0,1450000,9459.02,20260921
0153X0,1850000,11087.34,20260921
0154F0,2850000,12416.83,20260921
0154H0,550000,8907.1,20260921
0155M0,4500000,6318.71,20260921
0155N0,3900000,7766.77,20260921
0162L0,8050000,13674.25,20260921
0162M0,41820000,10037.58,20260921
0162Y0,34100000,7682.25,20260921
0162Z0,303100000,13922.03,20260921
0163Y0,49900000,9626.38,20260921
0164G0,2100000,12941.82,20260921
0166N0,3500000,8249.31,20260921
0166S0,5250000,11543.66,20260921
0166T0,650000,9353.68,20260921
0167A0,312450000,18370.29,20260921
0167B0,55200000,12079.38,20260921
0167Z0,45250000,7452.58,20260921
0168K0,21020000,5507.28,20260921
0172V0,7100000,8632.36,20260921
0172Y0,800000,9406.96,20260921
0173Y0,36100000,11154.23,20260921
0174B0,7400000,14802.36,20260921
0174J0,600000,8727.64,20260921
0174R0,850000,11333.37,20260921
0176E0,10550000,9749.34,20260921
0176P0,550000,13608.07,20260921
0177A0,2500000,9526.61,20260921
0177N0,106600000,14639.09,20260921
0177R0,74200000,11734.0,20260921
0177X0,10250000,9905.13,20260921
0178H0,4700000,10101.56,20260921
0180V0,19000000,7851.27,20260921
0181B0,12150000,9911.73,20260921
0181L0,8350000,7016.87,20260921
0182R0,31350000,11023.37,20260921
0182S0,18800000,12901.1,20260921
0183J0,147650000,7563.67,20260921
0183V0,22400000,12060.33,20260921
0184E0,3100000,11197.64,20260921
0184L0,1206000,100450.35,20260921
0184N0,1000000,8883.64,20260921
0184V0,1050000,5283.54,20260921
0185L0,6950000,7282.22,20260921
0186L0,2300000,9330.28,20260921
0186S0,5100000,8400.29,20260921
0189B0,5150000,8294.9,20260921
0189Z0,1000000,10409.08,20260921
0190C0,60300000,7659.36,20260921
0190G0,19000000,9355.68,20260921
0190M0,2400000,8447.59,20260921
0190Y0,8100000,8628.26,20260921
0191B0,200000,30982.36,20260921
0191M0,414000,100768.36,20260921
0191S0,740000,14203.79,20260921
0191W0,1101000,100753.92,20260921
0192L0,4000000,10422.55,20260921
0192M0,2575000,11966.65,20260921
0192S0,2200000,9584.66,20260921
0192T0,4250000,6888.44,20260921
0192Z0,1821000,100783.77,20260921
0193G0,18800000,8624.07,20260921
0193K0,1400000,12994.88,20260921
0193L0,1380000,8185.1,20260921
0193M0,2114000,50334.36,20260921
0193T0,207950000,12005.44,20260921
0193W0,120175000,12882.82,20260921
0194M0,3625000,11816.9,20260921
0194N0,775000,11856.62,20260921
0194R0,1375000,9982.2,20260921
0194T0,5600000,10236.16,20260921
0195R0,89225000,11703.02,20260921
0195S0,159650000,10196.22,20260921
0197W0,4500000,10037.34,20260921
0197X0,16600000,5375.8,20260921
0198A0,9200000,8685.11,20260921
0198B0,1490000,12203.85,20260921
0198D0,2530000,10642.55,20260921
0199C0,15100000,9250.18,20260921
0203D0,1300000,9077.91,20260921
0203R0,340000,50395.62,20260921
0203S0,3350000,8583.14,20260921
0204D0,33800000,5692.39,20260921
0204S0,4480000,7336.52,20260921
0206G0,2950000,7876.4,20260921
0207G0,5950000,7300.77,20260921
0207Z0,2150000,7099.22,20260921
0208N0,1650000,7791.22,20260921
0209D0,14500000,7969.86,20260921
0209Z0,3500000,7290.44,20260921
0210A0,53700000,7493.51,20260921
0210E0,9700000,7497.21,20260921
0214M0,850000,9550.16,20260921
0215T0,900000,8918.39,20260921
0216K0,1000000,8738.94,20260921
0216Z0,1250000,8885.55,20260921
0218J0,3350000,9236.36,20260921
0218K0,700000,10456.17,20260921
0219B0,800000,12321.07,20260921
0219E0,96300000,8587.84,20260921
0219Z0,800000,10446.39,20260921
0220A0,1500000,8877.38,20260921
0220B0,4350000,11095.71,20260921
0221V0,1069000,100612.38,20260921
0221Z0,950000,9139.01,20260921
0222D0,3650000,10334.98,20260921
0222F0,1150000,13032.15,20260921
0223A0,1600000,11142.19,20260921
0223R0,2910000,9459.92,20260921
0224D0,1000000,10298.54,20260921
0224X0,2800000,9828.92,20260921
0225V0,6500000,11245.07,20260921
0226A0,5000000,11504.35,20260921
0226D0,800000,10315.12,20260921
0226G0,700000,12209.93,20260921
0227K0,1050000,9235.45,20260921
0227L0,1000000,10472.17,20260921
0228G0,25000000,10423.89,20260921
0229F0,700000,8089.42,20260921
0231Z0,2000000,10412.49,20260921
0232A0,2084000,100250.11,20260921
0233A0,6400000,10724.27,20260921
0233J0,20000000,10826.16,20260921
0233N0,1450000,11076.94,20260921
0234N0,3400000,10524.15,20260921
0238F0,7050000,10624.21,20260921
0238P0,5180000,10224.09,20260921
0239Y0,2000000,10116.41,20260921
0239Z0,2000000,10946.3,20260921
069500,230900000,111813.82,20260921
069660,7150000,111755.59,20260921
091160,43275000,135646.65,20260921
091170,17700000,16766.94,20260921
091180,14150000,25706.16,20260921
091220,1200000,17482.2,20260921
091230,9880000,143501.46,20260921
099140,1600000,20817.9,20260921
100910,2400000,17490.4,20260921
101280,1720000,30664.86,20260921
102110,92450000,112084.0,20260921
102780,128100000,26388.37,20260921
102960,1000000,13535.82,20260921
102970,37250000,17695.92,20260921
104520,1000000,14578.36,20260921
104530,2050000,17212.07,20260921
105010,1400000,6391.25,20260921
105190,15350000,112073.68,20260921
105780,2000000,16624.03,20260921
108450,2000000,40079.27,20260921
108590,200000,111396.38,20260921
114100,940000,105726.08,20260921
114260,8066000,61604.45,20260921
114460,150000,99871.08,20260921
114470,450000,107128.94,20260921
114800,798900000,977.73,20260921
114820,1168000,104788.03,20260921
117460,2380000,13561.97,20260921
117680,2380000,12601.79,20260921
117690,500000,19136.41,20260921
117700,31300000,7183.99,20260921
122090,2130000,84419.6,20260921
122260,310000,104171.94,20260921
122630,52050000,114450.43,20260921
123310,42800000,1087.5,20260921
123320,2300000,115262.68,20260921
130680,2150000,8186.26,20260921
130730,660000,103093.01,20260921
131890,400000,39932.9,20260921
132030,15100000,24570.29,20260921
133690,65520000,181272.81,20260921
136340,2871000,103909.52,20260921
137610,2300000,5843.81,20260921
138230,1450000,16213.36,20260921
138520,4040000,36744.66,20260921
138530,6480000,12092.92,20260921
138540,13000000,48313.64,20260921
138910,3300000,10105.17,20260921
138920,500000,12884.67,20260921
139220,16840000,8118.53,20260921
139230,19520000,13064.03,20260921
139240,880000,11163.85,20260921
139250,1540000,17544.21,20260921
139260,19440000,141577.43,20260921
139270,1840000,17238.56,20260921
139280,3200000,12280.17,20260921
139290,280000,23532.36,20260921
139320,2250000,18272.21,20260921
139660,870000,8401.05,20260921
140570,400000,25637.6,20260921
140580,500000,24074.29,20260921
140700,3000000,20886.87,20260921
140710,1900000,6528.31,20260921
140950,560000,87949.05,20260921
143850,1175000,76943.39,20260921
143860,3980000,35126.72,20260921
144600,73200000,10799.27,20260921
145670,2200000,1245.13,20260921
145850,250000,118337.96,20260921
147970,460000,79631.65,20260921
148020,40600000,112658.64,20260921
148070,3955000,103891.56,20260921
150460,7350000,7411.78,20260921
152100,13450000,113497.17,20260921
152380,318000,64477.26,20260921
152500,1100000,46960.28,20260921
152870,1400000,112837.78,20260921
153130,7132000,113137.76,20260921
153270,360000,86147.19,20260921
156080,600000,53433.08,20260921
157450,11518000,112650.82,20260921
157490,9280000,7868.87,20260921
157500,17800000,12034.88,20260921
159800,280000,88739.95,20260921
160580,9700000,16484.56,20260921
161510,95670000,25022.56,20260921
166400,500000,25205.39,20260921
167860,290000,90830.92,20260921
168580,3120000,34075.12,20260921
169950,800000,25322.23,20260921
174350,380000,20732.04,20260921
174360,1400000,22884.51,20260921
176950,108000,60949.06,20260921
181480,120000,81240.04,20260921
182480,8800000,13192.66,20260921
182490,600000,13774.86,20260921
183700,420000,97159.12,20260921
183710,200000,94677.05,20260921
185680,532000,46191.22,20260921
189400,300000,25698.67,20260921
190620,3295000,102079.54,20260921
192090,10350000,12297.94,20260921
192720,510000,57882.8,20260921
195920,500000,35266.66,20260921
195930,1600000,22948.04,20260921
195970,1460000,16162.63,20260921
195980,6140000,15321.83,20260921
196030,500000,89845.48,20260921
196230,2212000,117040.12,20260921
200030,1127000,40393.81,20260921
200250,7900000,20760.43,20260921
203780,3000000,34907.2,20260921
204450,9600000,2195.41,20260921
204480,3720000,23778.67,20260921
205720,3000000,1455.21,20260921
210780,3300000,23378.83,20260921
211560,2010000,35019.08,20260921
211900,3250000,27954.97,20260921
213610,11900000,22463.36,20260921
213630,920000,20562.81,20260921
214980,15960000,114410.05,20260921
215620,540000,16002.61,20260921
217770,28800000,1062.96,20260921
217780,1550000,5576.28,20260921
218420,2455000,20666.71,20260921
219390,2000000,8377.79,20260921
219480,4500000,32946.59,20260921
219900,1400000,4082.62,20260921
220130,800000,6917.72,20260921
223190,1000000,27957.98,20260921
225030,1650000,2269.8,20260921
225040,840000,66867.89,20260921
225050,450000,15616.99,20260921
225060,1060000,16430.27,20260921
225130,500000,48381.66,20260921
225800,510000,15058.41,20260921
226380,700000,5694.41,20260921
226490,20450000,72047.53,20260921
226980,900000,22935.1,20260921
227540,1660000,18430.06,20260921
227550,640000,12239.88,20260921
227560,360000,12533.92,20260921
227570,360000,20910.72,20260921
227830,250000,72535.93,20260921
228790,57660000,4324.88,20260921
228800,25620000,2596.62,20260921
228810,24420000,3087.73,20260921
228820,1000000,18997.62,20260921
229200,333300000,14068.56,20260921
229720,500000,37646.87,20260921
230480,2010000,4629.19,20260921
232080,97520000,14345.83,20260921
233160,22700000,7667.84,20260921
233740,503600000,6947.18,20260921
234310,500000,28530.11,20260921
236350,620000,25384.18,20260921
237350,10850000,89353.93,20260921
237370,10400000,15613.4,20260921
237440,1000000,10160.02,20260921
238670,400000,13435.57,20260921
238720,900000,47306.06,20260921
239660,180000,121702.11,20260921
241180,11440000,34481.84,20260921
241390,2200000,15746.66,20260921
243880,1300000,344764.97,20260921
243890,450000,8082.88,20260921
244580,26080000,7886.21,20260921
244620,700000,20691.2,20260921
244660,400000,9219.97,20260921
244670,600000,11618.07,20260921
245340,4060000,34782.6,20260921
245350,1600000,19324.94,20260921
245360,2100000,12024.06,20260921
245710,12900000,29350.86,20260921
248270,1160000,26149.99,20260921
250730,1700000,9776.19,20260921
250780,2700000,2408.73,20260921
251340,46400000,2405.23,20260921
251350,12800000,38784.24,20260921
251590,700000,17114.18,20260921
251600,38800000,15354.56,20260921
252000,450000,19340.24,20260921
252400,600000,106195.28,20260921
252410,2000000,1267.72,20260921
252420,50100000,73.47,20260921
252650,600000,18475.19,20260921
252670,11052500000,69.36,20260921
252710,344800000,75.83,20260921
253150,250000,212245.92,20260921
253160,9200000,141.87,20260921
253230,33100000,70.14,20260921
253240,1220000,1266.35,20260921
253250,290000,104574.34,20260921
253280,600000,11966.53,20260921
253290,1800000,11461.73,20260921
256440,6100000,5132.94,20260921
256450,500000,14882.52,20260921
256750,3059000,15249.56,20260921
261060,1140000,25708.21,20260921
261070,4640000,11165.88,20260921
261110,500000,15997.65,20260921
261120,4400000,5298.79,20260921
261140,1280000,24535.83,20260921
261220,1925000,28011.33,20260921
261240,4540000,14292.07,20260921
261250,2220000,15958.99,20260921
261260,33260000,5336.12,20260921
261270,11130000,8103.67,20260921
261920,100000,11772.7,20260921
265690,1850000,48.42,20260921
266160,6350000,33882.4,20260921
266360,3200000,9263.89,20260921
266370,1550000,70147.09,20260921
266390,600000,14854.99,20260921
266410,1200000,9621.41,20260921
266420,4100000,15956.06,20260921
266550,250000,18389.58,20260921
267440,600000,7962.96,20260921
267450,500000,11285.2,20260921
267490,700000,4866.74,20260921
267770,2400000,87650.03,20260921
269370,700000,16506.33,20260921
269420,1032000,21454.78,20260921
269530,600000,19276.45,20260921
269540,3000000,29932.03,20260921
270800,550000,15689.37,20260921
270810,23340000,14004.32,20260921
271050,125525000,1685.58,20260921
271060,3090000,9002.6,20260921
272560,1370000,114844.52,20260921
272570,138000,107440.79,20260921
272580,13782000,57158.94,20260921
272910,708000,105730.07,20260921
273130,32250000,109639.4,20260921
273140,2441000,114580.59,20260921
275280,900000,43955.47,20260921
275290,900000,35591.94,20260921
275300,1700000,30820.95,20260921
275750,950000,2433.75,20260921
275980,2500000,23420.35,20260921
276000,900000,21003.47,20260921
276650,750000,46886.3,20260921
276970,4700000,7564.88,20260921
276990,1770000,24852.03,20260921
277540,800000,32720.53,20260921
277630,8200000,73114.93,20260921
277640,1700000,38454.26,20260921
277650,200000,21054.86,20260921
278240,7090000,7841.4,20260921
278530,194400000,40495.5,20260921
278540,61600000,39913.87,20260921
278620,560000,119064.61,20260921
279530,19800000,17502.4,20260921
279540,600000,21268.58,20260921
280320,100000,21602.63,20260921
280920,450000,23214.45,20260921
280930,1400000,16145.49,20260921
280940,800000,3431.34,20260921
281990,550000,17653.5,20260921
282000,102000,115405.56,20260921
283580,16500000,15061.9,20260921
284430,96960000,21051.8,20260921
284980,860000,22928.61,20260921
285690,350000,21567.66,20260921
287180,900000,54730.8,20260921
289040,600000,34533.73,20260921
289250,570000,35892.15,20260921
289260,600000,29580.93,20260921
289480,2100000,13278.16,20260921
289670,128000,51779.93,20260921
290080,1700000,7350.6,20260921
290130,14200000,48978.18,20260921
291130,600000,17469.17,20260921
291620,570000,4268.73,20260921
291630,1450000,3520.2,20260921
291680,500000,7981.05,20260921
291890,450000,12340.48,20260921
292050,350000,50666.36,20260921
292150,49800000,39242.28,20260921
292160,500000,49456.46,20260921
292190,1500000,49245.0,20260921
292500,500000,50398.32,20260921
292560,6100000,8125.5,20260921
292770,1074000,58093.2,20260921
293180,3950000,112114.32,20260921
294400,12650000,146783.05,20260921
295000,100000,51047.21,20260921
295020,396000,61131.28,20260921
295040,24900000,41937.56,20260921
298340,1288000,56346.44,20260921
298770,1100000,83905.28,20260921
300610,2300000,5310.69,20260921
300640,3250000,6284.83,20260921
300950,4200000,5273.71,20260921
301400,650000,14224.71,20260921
302190,3880000,49854.89,20260921
302450,5600000,72631.05,20260921
304660,18000000,7189.95,20260921
304670,600000,12533.29,20260921
304760,400000,48499.84,20260921
304770,1420000,14091.59,20260921
304780,450000,129336.91,20260921
304940,3400000,32554.29,20260921
305050,650000,72823.97,20260921
305080,17900000,12052.24,20260921
305540,50000000,18346.1,20260921
305720,117600000,14375.67,20260921
306520,600000,2296.56,20260921
306530,440000,7012.52,20260921
306950,800000,80359.58,20260921
307510,500000,11990.12,20260921
307520,12250000,22151.87,20260921
308620,8300000,11330.96,20260921
309230,3680000,29926.94,20260921
310080,1150000,9066.33,20260921
310960,5600000,65318.69,20260921
310970,92900000,50138.05,20260921
314250,10450000,63012.35,20260921
314700,550000,10574.66,20260921
315270,380000,18685.86,20260921
315930,12000000,81416.15,20260921
315960,6600000,79847.76,20260921
316300,500000,12525.34,20260921
316670,6860000,7029.98,20260921
319640,4600000,25748.79,20260921
321410,300000,10535.2,20260921
322400,3300000,9631.38,20260921
322410,1750000,22900.24,20260921
325010,2900000,44309.13,20260921
325020,3100000,29523.24,20260921
326230,640000,10889.3,20260921
326240,2540000,44502.62,20260921
328370,3100000,39371.73,20260921
329200,384000000,4057.18,20260921
329650,16500000,14047.79,20260921
329660,4700000,17773.14,20260921
329670,4000000,21889.83,20260921
329750,54500000,13069.21,20260921
332500,2400000,75225.2,20260921
332610,96000,125369.37,20260921
332620,187000,87828.76,20260921
332930,1450000,146782.65,20260921
332940,2400000,49953.76,20260921
334690,700000,5903.64,20260921
334700,650000,3303.34,20260921
336160,469000,99892.59,20260921
337120,600000,35342.53,20260921
337140,2200000,37200.14,20260921
337150,600000,25140.63,20260921
337160,3400000,49036.11,20260921
341850,2000000,4574.1,20260921
352540,3400000,10958.25,20260921
352560,2650000,11797.31,20260921
354240,1100000,10405.1,20260921
354350,520000,18034.04,20260921
354500,10600000,14218.89,20260921
356540,11246000,101049.38,20260921
357870,58170000,58081.63,20260921
359210,2300000,36377.79,20260921
360140,2200000,23009.66,20260921
360150,4100000,3012.84,20260921
360200,151200000,26498.12,20260921
360750,796650000,26211.16,20260921
361580,8100000,63564.1,20260921
363510,111000,112256.05,20260921
363570,2714000,86091.78,20260921
363580,4150000,57361.49,20260921
364690,600000,39583.99,20260921
364960,11900000,6127.34,20260921
364970,37250000,6720.54,20260921
364980,68200000,10064.25,20260921
364990,4450000,4425.98,20260921
365000,10100000,3488.29,20260921
365040,2100000,36954.59,20260921
365780,6296000,81969.54,20260921
367380,113400000,31160.93,20260921
367740,550000,43434.52,20260921
367760,11600000,60217.12,20260921
367770,5150000,22203.55,20260921
368190,3200000,7576.39,20260921
368590,53000000,30225.16,20260921
368680,800000,7633.66,20260921
371150,1300000,6485.04,20260921
371160,81650000,6651.03,20260921
371450,1560000,13647.28,20260921
371460,71760000,9475.26,20260921
371470,5280000,8518.13,20260921
371870,1600000,6508.8,20260921
372330,16700000,6633.39,20260921
373490,550000,24886.19,20260921
373790,280000,15189.57,20260921
375270,650000,13621.24,20260921
375760,900000,24919.01,20260921
375770,1800000,25240.0,20260921
376410,900000,24990.54,20260921
377990,4950000,23727.97,20260921
379780,65500000,22909.49,20260921
379790,1150000,16941.52,20260921
379800,434900000,23826.63,20260921
379810,353950000,27104.59,20260921
380340,1200000,27437.54,20260921
381170,123550000,31572.53,20260921
381180,135650000,42875.01,20260921
381560,1050000,17148.38,20260921
381570,850000,9883.83,20260921
385510,8700000,37916.23,20260921
385520,2150000,15585.12,20260921
385540,21149000,102729.42,20260921
385550,3264000,114260.66,20260921
385560,9066000,50277.42,20260921
385590,2300000,24477.67,20260921
385600,1500000,11546.19,20260921
385710,1000000,10149.66,20260921
385720,15400000,26040.6,20260921
387270,1160000,25555.9,20260921
387280,1270000,11570.82,20260921
388280,3260000,6999.32,20260921
388420,8840000,28185.72,20260921
390390,24300000,53780.21,20260921
390400,800000,6802.39,20260921
391600,450000,10232.73,20260921
391670,600000,29530.7,20260921
394660,6560000,15404.81,20260921
394670,14600000,10767.01,20260921
395150,4800000,1848.4,20260921
395160,100300000,41713.73,20260921
395170,2000000,15535.77,20260921
395270,62700000,59416.25,20260921
395280,2350000,3355.23,20260921
395290,6350000,4931.12,20260921
395750,400000,20894.16,20260921
395760,550000,21741.24,20260921
396500,266050000,38342.48,20260921
396510,1800000,7061.88,20260921
396520,41000000,13592.19,20260921
399110,5700000,20688.96,20260921
399580,1000000,9395.02,20260921
400570,1060000,11924.27,20260921
400580,500000,12272.4,20260921
400590,500000,14224.06,20260921
400970,5000000,7089.03,20260921
401170,3900000,10400.3,20260921
401470,5850000,9357.33,20260921
401590,510000,11333.32,20260921
402460,500000,14212.7,20260921
402970,64200000,14918.83,20260921
403790,2925000,59084.33,20260921
404120,800000,24627.14,20260921
404260,800000,23821.11,20260921
404540,500000,23820.79,20260921
404650,600000,23618.12,20260921
407300,550000,10371.35,20260921
407310,1100000,16693.21,20260921
407820,1800000,6101.02,20260921
407830,2400000,14567.14,20260921
409810,2600000,5516.5,20260921
409820,12650000,20104.55,20260921
410870,1400000,9107.95,20260921
411060,149600000,26980.5,20260921
411420,4750000,26956.15,20260921
411540,1300000,17052.53,20260921
411860,300000,16411.0,20260921
412560,650000,1536.21,20260921
412570,146750000,1164.32,20260921
412770,5790000,12556.03,20260921
413220,1200000,4498.17,20260921
413930,550000,28328.89,20260921
414270,2150000,11579.39,20260921
414780,13700000,14049.04,20260921
415340,2070000,14338.99,20260921
415760,1360000,13321.79,20260921
415920,4700000,6472.14,20260921
416090,1600000,12929.37,20260921
417450,850000,16143.27,20260921
417630,1050000,19356.6,20260921
418660,17700000,40249.75,20260921
418670,3440000,18524.46,20260921
419420,1200000,8689.8,20260921
419430,2800000,8540.36,20260921
419650,3300000,5014.79,20260921
419890,580000,107437.53,20260921
421320,9600000,28459.47,20260921
422420,32880000,6642.4,20260921
423160,32823000,110838.87,20260921
423170,4460000,59641.02,20260921
423920,6780000,83329.17,20260921
426020,12720000,32089.69,20260921
426030,54840000,47313.24,20260921
426150,602000,51002.44,20260921
427120,680000,5041.41,20260921
428510,1700000,23802.62,20260921
428560,750000,15653.25,20260921
429000,14300000,12965.96,20260921
429010,500000,19184.39,20260921
429740,1000000,6118.07,20260921
429760,2300000,19500.53,20260921
429980,500000,16819.26,20260921
430500,100000,112642.62,20260921
432600,100000,55138.55,20260921
432840,800000,19680.98,20260921
433220,740000,29282.11,20260921
433250,250000,23441.78,20260921
433330,13700000,21882.39,20260921
433500,3700000,59495.07,20260921
433880,3610000,18516.34,20260921
433970,6800000,13915.12,20260921
433980,12150000,15776.69,20260921
434060,37800000,16763.85,20260921
434730,11750000,59652.64,20260921
434960,500000,112668.32,20260921
435040,600000,19038.19,20260921
435420,35950000,14055.61,20260921
435530,500000,15198.42,20260921
435540,500000,17119.39,20260921
435550,700000,17621.54,20260921
436140,11876000,106027.32,20260921
437070,346000,58529.68,20260921
437080,2315000,95964.16,20260921
437350,2200000,12099.65,20260921
437370,700000,10673.06,20260921
438080,89100000,14042.36,20260921
438100,62000000,15265.46,20260921
438320,4320000,4785.1,20260921
438330,4328000,115243.65,20260921
438560,1472000,100142.62,20260921
438570,1281000,97632.46,20260921
438740,225000,33923.93,20260921
438900,1300000,10886.21,20260921
439860,3264000,113415.52,20260921
439870,3194000,87117.82,20260921
440340,2250000,11852.42,20260921
440640,529000,112801.47,20260921
440650,3800000,11590.21,20260921
440910,2300000,22712.34,20260921
441540,2700000,26555.28,20260921
441640,137600000,12436.01,20260921
441680,26300000,10949.39,20260921
441800,27420000,29294.16,20260921
442090,1500000,30451.37,20260921
